Questions,Correct,A,B,C,D
The catchphrase Does she or doesnt she...? was part of the advertising campaign of which of these?, Clairol,Summers Eve,Secret,Clairol,Ponds
"Which product was advertised with the slogan: Youve come a long way, baby!?", Virginia Slims,Weight Watchers,Virginia Slims,Ford,Cover Girl
Which beverage was advertised with the phrase Its the real thing?, Coca Cola,Sprite,Coca Cola,AW Root Beer,7 Up
"He likes it! Hey, Mikey!! was a popular phrase that advertised which product?", Life,Ovaltine,Life,Quaker Instant Oatmeal,Cheerios
"Which product was advertised with the provocative words My wife, I think Ill keep her.?", Geritol,Geritol,K Mart,Lysol,Chanel No. 5
Theyre GRR-eat!! was a slogan advertising which product?, Frosted Flakes,Froot Loops,Frosted Flakes,Grapenuts,Rice Crispies
"Your kind of place, You deserve a break today and We do it all for you were advertising slogans used by which company?", McDonalds,Amtrak,Club Med,McDonalds,Holiday Inn
Which product was advertised with the phrase Take it off...take it all off!?, Noxema Shave Cream,Sally Hanses Nail Polish Remover,Ponds Cold Cream,Noxema Shave Cream,Weight Watchers
Its not nice to fool Mother Nature! was the advertising slogan for which product?, Chiffon,Chiffon,Imperial,I Cant Believe Its Not Butter,Blue Bonnet
Which is the worlds highest mountain system?, The Himalayas,The Himalayas,The Andes,The Cordilleras,The Apennines
"Excluding continents, which island is considered to be the largest island on Earth?", Greenland,Greenland,Australia,Madagascar,New Zealand
"This mountain range, spanning seven countries, is the worlds longest.", The Andes,The Tatra Mountains,The Andes,The Pyrenean Mountains,The Himalayas
"Alhough not freshwater, it is the largest lake in the world, covering an area of 371,800 sq km.", Caspian Sea,Caspian Sea,Dead Sea,Lake Ontario,Lake Baikal
"Which city, founded in 1607, is the capital of New Mexico?", Santa Fe,Jackson,Nashville,Santa Fe,Little Rock
"Which city, located on the Cumberland River, is the capital of Tennessee?", Nashville,Columbus,Altanta,Richmond,Nashville
The highest recorded surface temperature of 136°F (about 58°C) was measured in this African country., Libya,Morocco,Egypt,Libya,Algeria
This is the longest river on Earth., Nile,Nile,Gang,Danube,Amazon
"Paricutín is the youngest mountain on Earth. It is an active volcano and was formed from lava and ash as early as February 20, 1943. It is located in this country.", Mexico,Brazil,Equador,Mexico,Peru
"This water basin contains the saltiest water on Earth. It is so salty, there is no life in it.", Dead sea,Dead sea,Adriatic sea,Black sea,Red sea
"Angel Falls, located in this country, is the highest waterfall in the world.", Venezuella,Venezuella,Portugal,Panama,Argentina
"Arica, a place in this country,  gets the least rainfall - only 0.03 inches (0.76 millimeters) per year.", Chile,Peru,Equador,Chile,The Andes
"During a 1974 survey, it was discovered that this spot located in East Antarctica has the deepest ice cover on Earth.", Vostok,Vostok,Onega,Baikal,Ladoga
"The lowest temperature on earth was recorded on this continent in 1983, when the termometer locked at -129F (- 88 C).", Antarctica,Alaska,Atlantis,Arctic Ocean,Antarctica
"Antarctica could be considered the wettest place on our planet, as 90 per cent of its surface is ice. However the ice isnt melted. So the wettest place on Earth is a small village in India, called this.", Cherrapunji,Bangalore,Chandigarh,Cherrapunji,Hyderabad
"The deepest lake in the world is also the third largest one in Asia.  It located in Siberia, Russia.", Baikal,Beloye,Segozero,Baikal,Caspian sea
Halloween is celebrated the day before this Holy Catholic day., All Saints Day,Ash Wednesday,All Saints Day,Watch Night,Christmas
"In some parts of this country, Halloween is called Pooky Night.", Ireland,Spain,Romania,Ireland,Switzerland
This city is the self-proclaimed Halloween Capital of the World.," Anoka, Minnesota","Topeka, Kansas","Indianapolis, Indiana","Anoka, Minnesota","Jackson, Mississippi"
"According to the Druidic religion of the Celts, this winter season began every year on the night of October 31.", Samhain,Mabon,Samhain,Beltaine,Imbolc
"In Celtic parts of western Brittany, the baking of kornigou is still used to proclaim the beginning of the winter season (which begins on the night of Halloween). Kornigou are cakes baked in the shape of this.", Antlers,Shoes,Antlers,Stars,Horseshoes
Why was the Grinch colored in that particular shade of green in the Christmas special?, It was based on the color of rental cars.,It was considered a vile color.,It was based on the color of rental cars.,It reminded children of vegetables and pea soup.,He had been that shade of green in the book.
What year saw the release of National Lampoons Christmas Vacation on the big screen?, 1989,1988,1990,1989,1991
"Santa Claus is a mispronunciation of the word Sinterklaas, by the English settlers of New York.  The word Sinterklaas traces its origins to which country?", Netherlands,Portugal,Ireland,Denmark,Netherlands
"According to a popular Christmas story, the magical red nose of this flying reindeer provides light to guide Santa Clause through the darkness of Christmas Eve.", Rudolph,Comet,Blitzen,Rudolph,Red
"What does Frosty the Snowman, the character from an animated story produced by the Rankin-Bass company, say when he wakes up?", Happy Birthday!,Happy Fourth of July!,Merry Christmas!,Happy Birthday!,Happy New Year!
"From 1796 to 1806, Louisville, a city located on the Ogeechee River, was the capital of which state?", Georgia,Louisiana,Kentucky,Georgia,Maryland
"Vallejo, located in the Solano County, was the capital of which state in 1852 and 1853?", California,Oregon,New Mexico,Arizona,California
"The city of Natchez, founded in 1716, was the capital of which state from 1817 to 1821?", Mississippi,Florida,Mississippi,Tennessee,Colorado
"From 1819 to 1826, Murfreesboro, famous for the Battle of Murfreesboro of 1862, was the capital of which state?", Tennessee,Arkansas,Tennessee,Louisiana,Kentucky
Wheeling was the capital of this state from 1863 to 1870 and again from 1875 to 1885., West Virginia,West Virginia,Iowa,Rhode Island,South Carolina
"From 1819 to 1839, Vandalia, the county seat of Fayette County, was the capital of which state?", Illinois,Ohio,Kansas,Indiana,Illinois
"In 1862, during the American Civil War, Opelousas briefly served as capital of which state?", Louisiana,Louisiana,Mississippi,Wyoming,Minnesota
"From 1810 to 1812, Zanesville, a city located in Muskingum County, was the capital of which state?", Ohio,Maryland,Nebraska,Michigan,Ohio
"Founded in 1861, Lewiston was the territorial capital of this future state from 1863 to 1864.", Idaho,Idaho,Montana,Kansas,Washington
"Until Jefferson City was build in 1826, Saint Charles served as capital of which state?", Missouri,Maine,New Jersey,Missouri,North Carolina
What country is called Polska in its native language?, Poland,Pakistan,Poland,Panama,Portugal
What country in West-central Europe is called Deutschland in its native language?, Germany,Switzerland,Germany,Denmark,Austria
What former Yugoslavian republic is called Crna Gora in its native language?, Montenegro,Croatia,Montenegro,Ukraine,Belarus
What country is called Suomi in its native language?, Finland,Finland,Switzerland,Sweden,Norway
What country is called Sverige in its native language?, Sweden,Sweden,Finland,Switzerland,Sudan
"This country is called Österreich in its native language, which is literally translated as the eastern state?", Austria,Germany,Albania,Austria,Georgia
What country is called Magyarorszag in its native language?, Hungary,Armenia,Morocco,Hungary,Madagascar
What country is called Eire in its native language?, Ireland,Iceland,Ireland,Egypt,Estonia
What Balkan country is called Shqiperia in its native language?, Albania,Macedonia,Albania,Iran,Switzerland
This country on the Balkan Peninsula is called Ellada in its native language?, Greece,Greece,Macedonia,Albania,Estonia
What country is called Hrvatska in its native language?, Croatia,Spain,Holland,Czech Republic,Croatia
What country is called Slovensko in its native language?, Slovakia,Slovenia,Slovakia,Poland,Russia
"This country is located in Africa.  Here you may get a hotel room for approximately $5/person, soft drinks are 20c, and dinner with drinks for $7.  The worlds largest artifical lake, Lake Volta, is located here.", Ghana,Kenya,Korea,India,Ghana
"This country has the Balboa as currency, which is the same as the Dollar. Actually the bills are US dollars and the coins are a mixture of Balboas and US coins.", Panama,Panama,Argentina,Columbia,Chile
The personal identification that must be attached to luggage checked by an airline is called this., Baggage Tag,Baggage Wafer,Baggage Notice,Baggage Tag,Baggage Sticker
"When a hotel room is classified as Double/Double, this is true about the room.", It has two double beds.,It has two normal beds and two armchairs that can be used as two additional beds.,If you want to have the room you have to pay double.,It has two double beds.,It has two normal beds and two smaller beds for kids.
One of these types of rates does not exist., Standby Rate,Rack Rate,Corporate Rate,Meeting Rate,Standby Rate
A window of convenience is generally considered to be this number of hours on either side of ideal departure or arrival time., Two,Three,Two,One and a half,One
In order to prevent jet lag you should follow this time., Local time at the place you are flying to.,None of these.,Local time at the place you are flying to.,Local time at the place you took off from.,Local time at the places that the airplane passes through.
Three of these California cities have two popular nicknames each. Which city has just one?, Gilroy,Gilroy,Coachella,El Cajon,Fresno
"Jonesboro (Arkansas), Fort Wayne (Indiana) and Louisville (Kentucky) are three cities whose other names contain these buildings.", Churches,Hospitals,Churches,Railway Stations,Mansions
One of these four cities is not referred to as a big fruit., New Orleans,Sacramento,New Orleans,New York City,Los Angeles
