Questions,Correct,A,B,C,D
"The movie Fast Times at Ridgemont High is based on a book with the same title, written by which author?", Cameron Crowe,John Hughes,Cameron Crowe,Arthur C. Clarke,Dean Cameron
"In Fast Times at Ridgemont High, Ridgemont played against which rival football team?", Lincoln High,Lincoln High,Hamilton High,Clairemont High,San Fernando Valley High
"Brad, a character from Fast Times at Ridgemont High, portrayed by Judge Reinhold, was fired from All American Burger, and got a job where?", Captain Hooks,Long John Silvers,A Slice Of Heaven Pizza,Burgeritaville,Captain Hooks
"Jeff Spicoli, a character from Fast Times at Ridgemont High, portrayed by Sean Penn, wears what brand of sneakers?", Vans,Adidas,P. F. Flyers,Converse,Vans
"Ray Walston, who plays Mr. Hand in Fast Times at Ridgemont High, was a regular cast member on which TV show?", My Favorite Martian,My Three Sons,The Rockford Files,Lost In Space,My Favorite Martian
"In Fast Times at Ridgemont High, character Jeff Spicoli rescues Brooke Shields from drowning and blows the reward money, hiring which band to play at his birthday party?", Van Halen,Van Halen,KISS,Blue Oyster Cult,Cheap Trick
Which famous comedian played the role of Miracle Max in the movie The Princess Bride??, Billy Crystal,Danny DeVito,Billy Crystal,Rodney Dangerfield,Steve Martin
Who directed The Princess Bride?, Rob Reiner,Christopher Guest,Rob Reiner,Ron Howard,Tony Scott
Who played Alfred in the 2005 movie Batman Begins?, Michael Caine,Efrem Zimbalist Jr.,Ian McKellen,Bernard Hill,Michael Caine
"In The Chronicles of Narnia: The Lion, the Witch and the Wardrobe the four main characters are Peter, Edmund, Lucy and who else?", Susan,Susan,Mary,Liza,Elizabeth
What role did Jack Black play in the comedy film Anchorman: The Legend of Ron Burgundy?, Motorcyclist,An extra on the set,Police Man,Motorcyclist,Rival Anchorman
Who voices Princess Fiona in Shrek 2?, Cameron Diaz,Kirsten Dunst,Cameron Diaz,Katie Holmes,Keira Knightley
"Which movie, released in 2000, won 5 Academy Awards?", Gladiator,Memento,Requiem for a Dream,Traffic,Gladiator
In which Lord of the Rings movie does Boromir die?, The Fellowship of the Ring,Return of the King,The Fellowship of the Ring,The Two Towers,He doesnt die.
Who directed the 2002 science fiction film Signs?, M. Night Shyamalan,Tim Burton,The Wachowski Brothers,Stephen Spielberg,M. Night Shyamalan
"In the movie Constantine, while transporting himself to Hell, Constantine chooses using a cat for what what reason?", Cats are already half in and half out.,Cats are Gods sacred animal and help protect him while in Hell.,"Cats are the direct route to hell, created originally for this purpose.",Cats are already half in and half out.,Cats independent personalities are useful in Hell.
What does Andy collect in the comedy The 40-Year-Old Virgin?, action figures,comic books,movie paraphernalia,action figures,video games
"In Wedding Crashers, Owen Wilsons character falls in love with Claire Cleary. He later gets introduced to William Cleary, played by Christopher Walken. What is William Clearys profession?", U.S. Treasury Secretary,U.S. National Security,U.S. Treasury Secretary,U.S. Minister of State,U.S. General Marshall
"In the 2003 movie Underworld, there were 3 main species - humans, vampires, and what other species?", Lycans,Ulfhednar,Lycanthropes,Lycans,Werewolves
"The quote, I wont kill you, but I dont have to save you is from what movie?", Batman Begins,Matrix Reloaded,Batman Begins,Pirates of the Caribbean: The Curse of the Black Pearl,"Lord of the Rings, Two Towers"
"In the movie The Incredibles, where does the story take place?", Metroville,Gothicam,Suburbs of Manhattan,Mythotica,Metroville
"In the 2003 movie Elf, Will Ferrell plays an oversized Elf whose name is what?", Buddy,Buddy,Benny,Billy,Bobby
"This answering machine message is from what movie: If you utter so much as one syllable, Ill hunt you down and gut you like a fish. If youd like to fax me, press the star key.?", How the Grinch Stole Christmas,Shaun of the Dead,How the Grinch Stole Christmas,Meet the Fockers,The Bourne Supremacy
What character did Orlando Bloom play in the 2004 movie Troy?, Paris,Hector,Achilles,Odysseus,Paris
What was the first name of Napoleons Hispanic friend in the movie Napoleon Dynamite?, Pedro,Jesus,Paco,Jose,Pedro
"What was the name of the computer software company for which Peter, Michael and Samir worked in the movie Office Space?", Initech,Interlode,Penetrode,Initrode,Initech
"In the comedy film Office Space, what was the name of the favorite show that Peter and Joanna enjoyed watching together while they were dating?", Kung Fu,The Incredible Hulk,Kung Fu,The A-Team,Happy Days
"Steve, who one evening tried to sell magazine subscriptions to Peter and his friends in the film Office Space, portrayed himself as a former crack cocaine addict who was already clean and sober. Steve, in fact, later admitted that he was not really a former crack addict, he just faked it to gain sympathy and increase his magazine sales. What was Steves former job?", computer software engineer,recording studio manager,computer software engineer,appliance salesman,telemarketer
Which employee from the movie Office Space was not fired or laid off?, Peter,Peter,Milton,Tom,Samir
"Brian, the hyperactive and irritating waiter in the movie Office Space, worked at which restaurant?", Chotchkies,Flingers,Ruby Tuesdays,Chotchkies,T. G. I. Fridays
"Joannas boss in the movie Office Space, Stan, the restaurant manager, counseled her on her work performance on two occasions. What was the reason for the counseling sessions?", Joanna was not wearing enough pieces of flair on her uniform.,Joanna was not claiming her tip money.,Joanna was constantly tardy to work.,Joanna had complaints from the customers due to her rude behavior.,Joanna was not wearing enough pieces of flair on her uniform.
Why was Peter always reluctant to open the front door every morning when he went to work in the movie Office Space?, because Peter was always shocked by static electricity when he touched the doorknob,"because Peter dreaded seeing Nina, the corporate accounts payable girl, on the other side of the door",because Peter would immediately see his cubicle and it reminded him how much he hated his job,"because Lumbergh was always waiting for him on the other side of the door to greet him with an irritating yeah, um",because Peter was always shocked by static electricity when he touched the doorknob
"Peters next-door neighbor Lawrence, played by Deitrich Bader in the movie Office Space, always seemed to know when Peter was at home. How did Lawrence know this?", The paper-thin walls of the apartment complex allowed Lawrence to hear everything going on in Peters apartment.,Lawrence had a sixth sense about Peters whereabouts.,Lawrence had an electronic signal that alerted him when Peter arrived home.,Lawrence planted a bug listening device in Peters apartment without Peter knowing about it.,The paper-thin walls of the apartment complex allowed Lawrence to hear everything going on in Peters apartment.
"In the film Office Space the two Bobs asked Peter to walk through a typical day at work. Peter admitted he generally came in 15 minutes late and spaced out for about an hour before and after lunch each work day. He then told the two Bobs that in a given week, he only did about how many minutes/hours of real work?", 15 minutes,2 hours,1 hour,30 minutes,15 minutes
What year was the movie Dirty Dancing first released?, 1987,1981,1989,1987,1985
What role in the movie Dirty Dancing was the first to be cast?, Penny,Baby,Dr. Houseman (Babys Dad),Penny,Johnny
"Kelly Bishop, who plays Marjorie Houseman (Babys mom) in the movie Dirty Dancing, also played the mother on this TV show.", Gilmore Girls,The O.C.,One Tree Hill,Malcolm in the Middle,Gilmore Girls
"In the movie Dodgeball, Coach Patches OHoulihan was a big believer in the five Ds of dodgeball which were dodge, duck, dip, dive and _____________.", dodge,dink,dodge,deliver,dunk
"In the comedy movie Dodgeball, Peter La Fleurs Average Joes Gymnasium dodgeball team won their regional qualifier by default because their opponent was disqualified. This default win allowed them to play in the dodgeball championship in Las Vegas. Why was Average Joes opponent disqualified?", one of the opposing team members tested positive for steroids,the opposing team did not wear the required matching uniforms,the opposing team failed to register for the regional qualifier,one of the opposing team members used profanity,one of the opposing team members tested positive for steroids
Peter La Fleurs dodgeball team in the movie Dodgeball celebrated their regional qualifier victory at this restaurant/bar., The Dirty Sanchez,The Brown Derby,The Dirty Sanchez,The Sack O Suds,The Rusty Trombone
"In the movie Dodgeball, White Goodman put on his shiny shoes and tried to court the beautiful attorney, Kate Veatch. What song was playing in the background when White approached Kates apartment to make his move?", Apache by The Sugar Hill Gang,Stayin Alive by The Bee Gees,The Freaks Come Out At Night by Whodini,Apache by The Sugar Hill Gang,The Stroke by Billy Squier
"In the 2004 movie Dodgeball, the two sportscasters for ESPN 8 The Ocho covering the dodgeball championship were Pepper Brooks and who else?", Cotton McKnight,Ty Webb,Cotton McKnight,Brick Tamland,Wes Mantooth
White Goodman from the movie Dodgeball first met Kate Veatch in his office at Globo Gym. White tried to impress Kate by pretending to read this book when she walked in to meet him., Websters dictionary,Dantes Inferno,The Sports Almanac,Websters dictionary,Candide
"Fictional Average Joes team was disqualified from the championship game with Globo Gym because they originally didnt have enough players.  However, the ADAA by-laws allow a disqualified team to play if it had a favorable two-thirds majority vote from the judges.  Which judge cast the deciding vote to allow the Average Joes team to be reinstated.", Chuck Norris,David Carradine,Clint Eastwood,David Hasselhoff,Chuck Norris
"In the movie Dodgeball, which team did not play in the dodgeball tournament in Las Vegas?", Go Balls Deep,Skillz that Killz,The Kamikazes,Go Balls Deep,The Lumberjacks
Who was not a member of the Average Joes Gymnasium dodgeball team featured in the movie Dodgeball?," Fran, the female Romanovian dodgeball champion","Steve, the pirate","Gordon, a subscriber to Obscure Sports Quarterly magazine","Fran, the female Romanovian dodgeball champion","Justin, a high school male cheerleader"
"In the movie Dodgeball, Peter learned from Kate that Average Joes Gym was $50,000 in debt.  How do Peter and his friends first try to raise money to get out of this debt?", by having an all male car wash,by having an all male car wash,by selling magazine subscriptions,by having Steve the Pirate rob a bank,by having a bake sale
"In the movie Dodgeball, Justins high school cheerleading squad was also in Las Vegas competing in the same hotel that the dodgeball championship was being held. Justin helps Amber and the cheerleading squad win by filling in for an injured cheerleader. What was the nickname of Justin and Ambers high school cheerleading squad?", The Donkeys,The Donkeys,The Bullfrogs,The Rattlesnakes,The Beavers
How is Coach Patches OHoulihan killed in the movie Dodgeball?, A large sign from inside the casino falls on him.,His wheelchair battery shorts out and electrocutes him.,He is assassinated by MeShell.,He is run over by a car trying to dodge traffic.,A large sign from inside the casino falls on him.
What was the last name of Benjamin and his family in the 1967 movie The Graduate?, Braddock,Braddock,Bradley,Hoffman,Robinson
"In the 1989 comedy Bill and Teds Excellent Adventure, what was Bills last name and title?"," Preston, Esq.","Parker, Third Lord of Prescott","Preston, Esq.",Princeton III,Peter the Great
What was Dorothys surname in the 1939 classic The Wizard of Oz?, Gale,Hill,Gale,Dale,Baxter
What were the first names of the Blues Brothers in the 1980 movie by the same name?, Elwood and Jake,Dagwood and Johnnie,Elwood and Jake,Woody and Oscar,Dan and John
What was the name of the water-fearing sheriff and his family in the 1975 thriller Jaws?, Brody,Brandford,Brophy,Bradley,Brody
"In the classic movie High Society, what was the distinguished last name of the brides family?", Lord,Lord,Cabot,Rockerfeller,Vanderbuilt
Several westerns have been made about this famous family of brothers that rode into history on both sides of the law., Earp,James,Dalton,Earp,Kidd
What was Navins last name in the 1979 comedy The Jerk?, Johnson,Singer,Kameston,Maltin,Johnson
What is the family name of the heroine in the 1979 thriller Alien?, Ripley,Ripley,Rilley,Radcliff,Raleigh
What is the name of the family that gets Lost in Space in this 1998 sci-fi movie by the same name?, Robinson,Robinson,Carusoe,Smith,Peabody
"Which of the following movie characters says this phrase: Yo, Adrian, its me...?", Rocky Balboa,John Constantine,Paulie Pennino,Adrian Pennino,Rocky Balboa
I think we need a bigger boat... is a phrase belonging to which of these films?, Jaws,Pirates of the Caribbean: Dead Mans Chest,Jaws,Open Waters,Pirates of the Caribbean: The Curse of the Black Pearl
