Questions,Correct,A,B,C,D
"Frank Robinson had a long and successful playing career. Which team did Frank debut with on April 17, 1956?", Reds,Cardinals,Reds,Orioles,Cubs
Who of the following never played quarterback for Alabama Crimson Tide?, Archie Manning,Bart Starr,Joe Namath,Kenny Stabler,Archie Manning
This quarterback won the 1966 Heisman Trophy., Steve Spurrier,Archie Manning,Steve Spurrier,Joe Namath,Bert Jones
Former Minnesota Viking and New York Giant quarterback Fran Tarkenton played for what SEC team?, Georgia Bulldogs,Florida Gators,LSU Tigers,Tennessee Vols,Georgia Bulldogs
What year did Auburns Pat Sullivan win the Heisman Trophy?, 1971,1972,1970,1973,1971
This quarterback won the 1996 Heisman Trophy., Danny Wuerffel,Danny Wuerffel,Peyton Manning,Eli Manning,Archie Manning
This former college quarterback went on to play running back for the Dallas Cowboys and then became a head coach in the NFL., Dan Reeves,Bert Jones,Dan Reeves,Calvin Hill,Robert Newhouse
"Of the following SEC quarterbacks, which one did not come in second in the Heisman Trophy voting?", Eli Manning,Heath Shuler,Peyton Manning,Rex Grossman,Eli Manning
"Where did Ben Wallace, signed by the Chicago Bulls in 2006, play college basketball?", Virginia Union,Virginia Commonwealth,Virginia Union,UNC-Wilmington,Iona
Where did Scottie Pippen play college basketball?, Central Arkansas,Texas Tech,SE Oklahoma,Central Arkansas,Southern Mississippi
"Wally Szczerbiak , who spent much of his childhood in Europe, played basketball at what college?", Miami (Ohio),Indiana State,Ball State,Miami (Ohio),Bowling Green
Which one of these basketball players did not attend the University of Arizona?, Desmond Mason,Loren Woods,Desmond Mason,Mike Bibby,Michael Dickerson
Danny Granger played basketball at what college?, New Mexico,Wyoming,Colorado State,Utah State,New Mexico
Brad Miller of the Sacramento Kings played basketball at what Big Ten University?, Purdue,Penn State,Michigan State,Wisconsin,Purdue
"Quentin Richardson, who signed with the New York Knicks in 2005, played college basketball at what school?", DePaul,Memphis,DePaul,Missouri,Cincinnati
NBA player Eddie Jones played college basketball at what school?, Temple,Houston,Alabama,Temple,Villanova
Where did New Jersey Net guard Jason Kidd go to college?, California,UCLA,USC,California,Arizona
"Jason Williams, nicknamed White Chocolate, played college basketball at the University of Florida in 1998. What school did Williams play for before he transferred to Florida?", Marshall,West Virginia,Marshall,Cincinnati,Western Kentucky
What former professional wrestler won the 1986 Slammy Award for Best Male Performance?, Junk Yard Dog,Hulk Hogan,Roddy Piper,Junk Yard Dog,Mr. Wonderful
Big John Studd wrestled for Fritz Von Erichs World Class promotion under which identity?, Captain USA,The Assassin,Captain USA,John Bolder,Big Ben Caster
Who was the first King of the Ring?, Don Murraco,Brett Hart,Don Murraco,Bob Orton,Ted Dibiase
Hulk Hogan had two title defences on Saturday Nights Main Event in 1985. Which of the listed wrestlers was one of his opponents?, Cowboy Bob Orton,Roddy Piper,Cowboy Bob Orton,Big John Studd,Mr. Wonderful
"In 1979, this wrestler won the PWI Rookie of the year award, by the name of Sweet Brown Sugar. He went on to lose all three of his Wrestlemania appearances, and was a mid-carder at best in the WWF.", Koko B. Ware,Koko B. Ware,Butch Reed,Virgil,Bad News Brown
"Which wrestler, winner of the PWI awards for most popular wrestler of the year, and most hated wrestler of the year, was also the first runner-up for the most inspirational wrestler of the year award in 1983?", Roddy Piper,The Undertaker,Ric Flair,Roddy Piper,Randy Savage
"What was the name of the minor league baseball team, featured in the 1987 movie Long Gone starring William L. Peterson?", Tampico Stogies,St. Pete. Cardinals,Tampico Stogies,Tampa Cigars,St. Peter.
"In the film Mr. Baseball, Tom Selleck portrays an aging New York Yankees player who is traded to what Japanese baseball team?", Nagoya Chunichi Dragons,Seibu Lions,Yomiuri Giants,Nagoya Chunichi Dragons,Nippon Ham Fighters
What two teams played the first overtime game in the history of Division-I college football?, Toledo and Nevada,Toledo and Nevada,Arkansas and Ole Miss,Washington and Washington State,Auburn and Georgia
"Charles Woodson, who won the Heisman trophy in 1997, played in what position?", Cornerback,Wide Receiver,Quarterback,Cornerback,Halfback
"Before becoming head coach of the University of Alabama football team, Paul Bear Bryant was head coach of three other university teams. Name the team which he did not coach.", Texas Tech,Kentucky,Texas AM,Maryland,Texas Tech
"Who was the head coach at Florida State, who preceded Bobby Bowden?", Darrell Mudra,Bill McCartney,None Of These,Darrell Mudra,Lee Corso
"This man, who was head coach at The Ohio State University for 28 years, delivered the following words: There was no one who had better people than I did, or better football players. And, we outworked the other teams.", Woody Hayes,Knute Rockne,Dan Devine,Woody Hayes,Lou Holtz
"From 1962-1968, this baseball team was known by the nickname, The Lovable Losers, but in 1969 a miracle happened and they won the World Series.", The Mets,The Mets,The Giants,The Reds,The Pirates
"When keeping a box score of a baseball game, what is the number of the catcher?", 2,1,2,4,3
Which of the following statements about the position of the catcher in baseball is true?, The catcher is the only player in professional sports who is in foul territory before each play.,There is no limit on the maximum size for a catchers mitt.,The catcher is the only player in professional sports who is in foul territory before each play.,The catcher almost always bats last or next to last.,Every team is required to have at least three catchers on their roster.
This player was the first catcher in the history of professional baseball to play close to the batter., Charles Zimmer,Willard Hershberger,Larry McLean,Nat Hicks,Charles Zimmer
Who was the first catcher in the history of baseball to wear a mask?," Fred Thayer, 1877","Muddy  Ruel , 1924","Fred Thayer, 1877","Bill Lennon, 1871","Hank Gowdy, 1917"
"On June 28, 1907, this Yankees catcher was unable to throw out any of the 13 Washington Senators who stole second base.", Branch Rickey,Branch Rickey,Ray Schalk,John McGraw,Casey Stengel
"In 1960, the New York Yankees set a record for having three catchers each of whom hit at least twenty home runs. Who were they?"," Yogi Berra, Elston Howard, Johnny Blanchard","Yogi Berra, Elston Howard, Thurmon Munson","Yogi Berra, Sammy White, Elston Howard","Yogi Berra, Elston Howard, Hank  Bauer","Yogi Berra, Elston Howard, Johnny Blanchard"
In what year did baseball catchers first started using chest protectors?, 1885,1895,1915,1905,1885
Which company was the first to start producing catchers mitts?, Draper and Maynard,Bresnahan,Draper and Maynard,Wilson,Rawlings
"In 1914, this catcher broke the record for throwing out base runners in an inning.", Les Nunamaker,Steve ONeil,Les Nunamaker,Muddy  Reul,Bill Dickey
Who was the first catcher to catch 4 no-hitters in his career?, Ray Schalk,Ray Schalk,Bill Dickey,Jorge Posada,Johnny Bench
Who was the first catcher to win both the Silver Slugger Award (Best Hitter at his position) and Golden Glove Award (Best fielder at his position) in the same year?, Ivan Rodriguez,Ivan Rodriguez,Johnny Bench,Carleton Fisk,Roy Campanella
Which of these statements about famous baseball catchers is incorrect?, Mike Piazza was the first catcher to hit 50 homers and 200 hits in a season,Yogi Berra hit the first pinch hit home run in the World Series,Mike Piazza was the first catcher to hit 50 homers and 200 hits in a season,Clint Courtney was the first catcher to wear glasses,Clint Courtney was the first catcher to wear an oversized mitt
This football player turned actor appeared in four Rocky movies playing boxer Apollo Creed., Carl Weathers,Fred Williamson,Carl Williamson,Carl Weathers,Fred Weathers
What year was the first Super Bowl played?, 1967,1965,1966,1967,1968
Which team won Super Bowl III in 1969?, Jets,Colts,Browns,Jets,Packers
"This team won their second consecutive Super Bowl on January 13th, 1974.", Dolphins,Dolphins,Packers,Steelers,Jets
Which team was the first team to win four Super Bowls?, Steelers,Steelers,Rams,Cowboys,49ers
Which team did the Dallas Cowboys beat to win Super Bowl XXX?, Steelers,Bears,Steelers,Packers,Jets
Which team won Super Bowl XXXII?, Broncos,Steelers,Broncos,Packers,Seahawks
"The first references to indoor billiards date back to this century, when the game became especially fashionable among royalties.", 15th century,13th century,15th century,10th century,7th century
Which of these variations of the game of billiards uses the biggest playing tables?, Snooker,Straight Pool,Carom Billiards,Snooker,Rotation
"In most variations of the game of billiards, chalk is applied on what?", The cue tip,The table,The cue tip,None of these,The players hands
"Eight ball, a popular type of pool in United States and United Kingdom, is played with this number of balls (excluding the cue ball).", Fifteen,Nine,Sixteen,Eight,Fifteen
"In the game of billiards, what situation does the term Double kiss refer to?", A coloured ball rebounding in a rail and striking the cue ball that has just hit it,A shot intended to separate two closely clung balls,A shot pocketing two balls at the same time,A coloured ball rebounding in a rail and striking the cue ball that has just hit it,A shot with the cue ball being very closely clung to another ball
Which of these distinguished American presidents home concealed a secret billiards room?, Thomas Jefferson,George Washington,Thomas Jefferson,Theodore Roosevelt,Abraham Lincoln
At what time of the year is the US Open held?, August / September,May / June,June / July,August / September,January
In which New York area does the US Open take place?, Queens,Brooklyn,Staten Island,Bronx,Queens
Which of these cities does not host any Tennis Masters Series tournaments?, London,London,Rome,Monaco,Madrid
Which of the Grand Slams has not been won by Pete Sampras?, Roland Garros,US Open,Roland Garros,Wimbledon,Australian Open
Nick Bollettieri is one of the most famous tennis coaches. Where is his training campus located?, Florida,Florida,New York,California,Arizona
Andre Agassi won first position in singles rankings for the first time in his career in this year., 1995,1992,1993,1995,1997
This tennis players nickname is Mr Boom Boom., Boris Becker,Pete Sampras,Ivan Lendl,Michael Cheng,Boris Becker
The other name of Queens Club Championship is this., Stella Artois Championship,Sony Championship,Stella Artois Championship,Vodafone Championship,Davis Cup
He was the first high-profile tennis player to be caught with a banned substance., Petr Korda,Petr Korda,Jim Courier,Marcelo Rios,Goran Ivanisevic
Terry Bradshaw was a quarterback for which of the following teams?, Steelers,Falcons,Giants,Eagles,Steelers
For which of these teams did Troy Aikman play?, Cowboys,Cowboys,Cardinals,Seahawks,Jets
Dick Butkus was a great middle linebacker for which team?, Bears,Ravens,Steelers,Bears,Redskins
From 1983-1998 John Elway was the starting quarterback for which team?, Broncos,Jets,Broncos,Packers,Rams
Bob Griese was the quarterback for which team?, Dolphins,Saints,Vikings,Patriots,Dolphins
Lawrence Taylor played his entire career for which team?, Giants,Raiders,Chargers,Packers,Giants
Lynn Swann was a wide receiver for which N.F.L. team?, Steelers,Steelers,Colts,Dolphins,Bengals
Walter Payton played for this team from 1975 - 1987., Bears,Browns,Bears,Seahawks,Bengals
In his rookie season Dan Marino was the starting quarterback for which team?, Dolphins,Dolphins,Cowboys,Chargers,Saints
Jim Brown was a fullback from 1957 - 1965 and was elected to the Hall Of Fame in 1971. Which team did he play for?, Browns,Jets,Browns,Packers,Steelers
What is the nickname of the University of Pennsylvania?, Quakers,Owls,Quakers,Lions,Wildcats
"What did the football teams of Syracuse, Alabama, and Penn State have in common in 1965?", All three had the players number on their helmets,They were the only unbeaten teams in Div I football,All three had the players number on their helmets,All three averaged more than 500 yds offense per game,All three had assistant coaches elevated to head coaches before midseason
Which one of these teams is not in the Big Ten Conference?, Iowa State,Iowa State,Illinois,Penn State,Michigan State
Which SEC member is not in the SEC East Division?, Auburn,Auburn,Florida,South Carolina,Tennessee
"What is the nickname of The Citadel, the Military College of South Carolina?", Bulldogs,Bulldogs,Cadets,Falcons,Rebels
