Questions,Correct,A,B,C,D
"Which character delivered the line, Your mind powers will not work on me boy.?",A,Jabba the Hutt,The Emperor,Bib Fortuna,Darth Vader
What is the price that Jabba settles on with the Bounty Hunter for Chewbacca?,A,"35,000 credits","40,000 credits","50,000 credits","25,000 credits"
Whose body was replaced in the 2004 Remastered DVD at the very end of The Return of the Jedi?,B,Obi Wan Kenobis,Anakin Skywalkers,Emperor Palpetines,Mace Windus
"Which Star Wars character asked the question, Are you an angel??",C,Queen Amidala,Obi Wan Kenobi,Anakin Skywalker,Jar Jar Binks
Which of these characters was Obi-Wan Kenobis mentor?,D,Mace Windu,Yoda,None of these,Qui Gon Jin
"Which of these lines was spoken by Darth Maul, a fictional character in the Star Wars universe?",D,"Brave, but, foolish, my old Jedi friend.",It is obvious that this contest cannot be decided by our knowledge of the Force... but by our skills with a lightsaber.,"Wipe them out, all of them.",At last we will reveal ourselves to the Jedi. At last we will have revenge.
Who played the twin look-a-like of Queen Amidala in The Phantom Menace?,C,Kate Bosworth,Jennifer Garner,Keira Knightley,Christina Milian
"Which Star wars character said, I killed them. I killed them all. Theyre dead, every single one of them.?",C,Jango Fett,Count Dooku,Anakin Skywalker,Emperor Palpetine
"On the fictional Star Wars planet Geonosis, Obi-Wan learns that Count Dooku and Nute Gunray have built a new droid army, and that Gunray has ordered the assassination of which one of these?",B,Senator Bail Organa,Padmé,Master Yoda,The Jedi Council
Padme Amidala is the queen of which planet in the Star Wars universe?,D,Coruscant,Alderaan,Corellia,Naboo
"Which fictional character stated, I dont mind flying, but what youre doing is suicide.?",C,Anakin Skywalker,Padme,Obi Wan Kenobi,Mace Windu
What is the name of the squadron of blue-striped clone troopers that Darth Vader leads into the Jedi Temple?,A,501st Legion,Royal Guards,66th Infantry,Imperial Guards
What directive ordered the Clone Troopers to destroy all of the Jedi in Star Wars?,C,Operation 501,Operation 66,Order 66,Order 501
The following words belong to which Star Wars character: Then our worst fears have been realized. We must move quickly if the Jedi Order is to survive.?,B,Supreme Chancellor,Mace Windu,Anakin Skywalker,Obi Wan Kenobi
Where does Star Wars character Obi-Wan kill General Grievous?,A,Utapau,Felucia,Kessel,Mustafar
What were C-3POs last words in Revenge of the Sith?,B,The maker has returned!,Oh no!,"Yes, Your Highness.","Oh, dear."
"Fast Times at Ridgemont High, directed by Amy Heckerling, was released to theaters in what year?",D,1989,1972,1992,1982
"The movie Fast Times at Ridgemont High is based on a book with the same title, written by which author?",B,John Hughes,Cameron Crowe,Arthur C. Clarke,Dean Cameron
"In Fast Times at Ridgemont High, Ridgemont played against which rival football team?",A,Lincoln High,Hamilton High,Clairemont High,San Fernando Valley High
Fast Times at Ridgemont High was added to the list of films preserved by the U. S. National Film Registry in 2005.,A,True,False,,"Q What song is playing during the infamous pool scene with actress Phoebe Cates, in the movie Fast Times at Ridgemont High?"
"Brad, a character from Fast Times at Ridgemont High, portrayed by Judge Reinhold, was fired from All American Burger, and got a job where?",D,Long John Silvers,A Slice Of Heaven Pizza,Burgeritaville,Captain Hooks
"Jeff Spicoli, a character from Fast Times at Ridgemont High, portrayed by Sean Penn, wears what brand of sneakers?",D,Adidas,P. F. Flyers,Converse,Vans
"In Fast Times at Ridgemont High, this actor played Brads friend, who was behind the counter at All American Burger, when Brad was fired.",,,,"n Fast Times at Ridgemont High, the role of Brads friend, who was behind the counter at All American Burger when Brad was fired, was played by what actor?",Nicolas Cage
"Ray Walston, who plays Mr. Hand in Fast Times at Ridgemont High, was a regular cast member on which TV show?",D,My Three Sons,The Rockford Files,Lost In Space,My Favorite Martian
"In Fast Times at Ridgemont High, character Jeff Spicoli rescues Brooke Shields from drowning and blows the reward money, hiring which band to play at his birthday party?",A,Van Halen,KISS,Blue Oyster Cult,Cheap Trick
Which famous comedian played the role of Miracle Max in the movie The Princess Bride??,B,Danny DeVito,Billy Crystal,Rodney Dangerfield,Steve Martin
Who directed The Princess Bride?,B,Christopher Guest,Rob Reiner,Ron Howard,Tony Scott
Who played Alfred in the 2005 movie Batman Begins?,D,Efrem Zimbalist Jr.,Ian McKellen,Bernard Hill,Michael Caine
"In The Chronicles of Narnia: The Lion, the Witch and the Wardrobe the four main characters are Peter, Edmund, Lucy and who else?",A,Susan,Mary,Liza,Elizabeth
What role did Jack Black play in the comedy film Anchorman: The Legend of Ron Burgundy?,C,An extra on the set,Police Man,Motorcyclist,Rival Anchorman
Who voices Princess Fiona in Shrek 2?,B,Kirsten Dunst,Cameron Diaz,Katie Holmes,Keira Knightley
"Which movie, released in 2000, won 5 Academy Awards?",D,Memento,Requiem for a Dream,Traffic,Gladiator
In which Lord of the Rings movie does Boromir die?,B,Return of the King,The Fellowship of the Ring,The Two Towers,He doesnt die.
Who directed the 2002 science fiction film Signs?,D,Tim Burton,The Wachowski Brothers,Stephen Spielberg,M. Night Shyamalan
"In the movie Charlie and the Chocolate Factory, every Oompa-Loompa is played by the same person.",B,False,True,,Q Who plays the character of V behind the mask in the movie V for Vendetta?
"In the movie Constantine, while transporting himself to Hell, Constantine chooses using a cat for what what reason?",C,Cats are Gods sacred animal and help protect him while in Hell.,"Cats are the direct route to hell, created originally for this purpose.",Cats are already half in and half out.,Cats independent personalities are useful in Hell.
What does Andy collect in the comedy The 40-Year-Old Virgin?,C,comic books,movie paraphernalia,action figures,video games
"In Wedding Crashers, Owen Wilsons character falls in love with Claire Cleary. He later gets introduced to William Cleary, played by Christopher Walken. What is William Clearys profession?",B,U.S. National Security,U.S. Treasury Secretary,U.S. Minister of State,U.S. General Marshall
"In the 2003 movie Underworld, there were 3 main species - humans, vampires, and what other species?",C,Ulfhednar,Lycanthropes,Lycans,Werewolves
"The quote, I wont kill you, but I dont have to save you is from what movie?",B,Matrix Reloaded,Batman Begins,Pirates of the Caribbean: The Curse of the Black Pearl,"Lord of the Rings, Two Towers"
"In the movie The Incredibles, where does the story take place?",D,Gothicam,Suburbs of Manhattan,Mythotica,Metroville
"In the 2003 movie Elf, Will Ferrell plays an oversized Elf whose name is what?",A,Buddy,Benny,Billy,Bobby
"This answering machine message is from what movie: If you utter so much as one syllable, Ill hunt you down and gut you like a fish. If youd like to fax me, press the star key.?",B,Shaun of the Dead,How the Grinch Stole Christmas,Meet the Fockers,The Bourne Supremacy
What character did Orlando Bloom play in the 2004 movie Troy?,D,Hector,Achilles,Odysseus,Paris
What was the first name of Napoleons Hispanic friend in the movie Napoleon Dynamite?,D,Jesus,Paco,Jose,Pedro
"What was the name of the computer software company for which Peter, Michael and Samir worked in the movie Office Space?",D,Interlode,Penetrode,Initrode,Initech
"In the comedy film Office Space, what was the name of the favorite show that Peter and Joanna enjoyed watching together while they were dating?",B,The Incredible Hulk,Kung Fu,The A-Team,Happy Days
"Inspired by a near death experience, Tom Smykowski, one of Peters co-workers in the movie Office Space, invented a game called Pay It Forward.",A,False,True,,"Q In the film Office Space, after being told he was getting fired, Michael Bolton, along with his friends Peter and Samir, decided to rip off the company they worked for. The plan involved embezzling a tiny amount of money from each financial transaction the company made. From what movie did Michael borrow this plan?"
"Steve, who one evening tried to sell magazine subscriptions to Peter and his friends in the film Office Space, portrayed himself as a former crack cocaine addict who was already clean and sober. Steve, in fact, later admitted that he was not really a former crack addict, he just faked it to gain sympathy and increase his magazine sales. What was Steves former job?",B,recording studio manager,computer software engineer,appliance salesman,telemarketer
Which employee from the movie Office Space was not fired or laid off?,A,Peter,Milton,Tom,Samir
"Brian, the hyperactive and irritating waiter in the movie Office Space, worked at which restaurant?",C,Flingers,Ruby Tuesdays,Chotchkies,T. G. I. Fridays
"Joannas boss in the movie Office Space, Stan, the restaurant manager, counseled her on her work performance on two occasions. What was the reason for the counseling sessions?",D,Joanna was not claiming her tip money.,Joanna was constantly tardy to work.,Joanna had complaints from the customers due to her rude behavior.,Joanna was not wearing enough pieces of flair on her uniform.
Why was Peter always reluctant to open the front door every morning when he went to work in the movie Office Space?,D,"because Peter dreaded seeing Nina, the corporate accounts payable girl, on the other side of the door",because Peter would immediately see his cubicle and it reminded him how much he hated his job,"because Lumbergh was always waiting for him on the other side of the door to greet him with an irritating yeah, um",because Peter was always shocked by static electricity when he touched the doorknob
"Peters next-door neighbor Lawrence, played by Deitrich Bader in the movie Office Space, always seemed to know when Peter was at home. How did Lawrence know this?",D,Lawrence had a sixth sense about Peters whereabouts.,Lawrence had an electronic signal that alerted him when Peter arrived home.,Lawrence planted a bug listening device in Peters apartment without Peter knowing about it.,The paper-thin walls of the apartment complex allowed Lawrence to hear everything going on in Peters apartment.
"The writer and director of Office Space, Mike Judge, made a cameo appearance in the film.",B,False,True,,"Q In the movie Office Space, Peter, Michael and Samir harbored years of frustration and resentment due to a certain piece of office equipment. They finally had their revenge when they destroyed this object with a baseball bat. What type of equipment did they destroy?"
"In the film Office Space the two Bobs asked Peter to walk through a typical day at work. Peter admitted he generally came in 15 minutes late and spaced out for about an hour before and after lunch each work day. He then told the two Bobs that in a given week, he only did about how many minutes/hours of real work?",D,2 hours,1 hour,30 minutes,15 minutes
What year was the movie Dirty Dancing first released?,C,1981,1989,1987,1985
What role in the movie Dirty Dancing was the first to be cast?,C,Baby,Dr. Houseman (Babys Dad),Penny,Johnny
"In the movie Dirty Dancing, Lonny Price played the role of Robbie Gould, the waiter who gets Penny pregnant and dates Babys sister Lisa.",B,True,False,,Q Both Patrick Swayze and Jennifer Grey were how many years older in real life than their characters in the movie Dirty Dancing?
"Kelly Bishop, who plays Marjorie Houseman (Babys mom) in the movie Dirty Dancing, also played the mother on this TV show.",D,The O.C.,One Tree Hill,Malcolm in the Middle,Gilmore Girls
The scene from Dirty Dancing where Johnny is running his hand down Babys arm and side had to be re-shot many times because the director did not like the way Jennifer was laughing.,B,False,True,,Q What is the name of the hotel where Johnny and Penny do a performance each year in the movie Dirty Dancing?
"In the movie Dodgeball, Coach Patches OHoulihan was a big believer in the five Ds of dodgeball which were dodge, duck, dip, dive and _____________.",B,dink,dodge,deliver,dunk
"In the comedy movie Dodgeball, Peter La Fleurs Average Joes Gymnasium dodgeball team won their regional qualifier by default because their opponent was disqualified. This default win allowed them to play in the dodgeball championship in Las Vegas. Why was Average Joes opponent disqualified?",D,the opposing team did not wear the required matching uniforms,the opposing team failed to register for the regional qualifier,one of the opposing team members used profanity,one of the opposing team members tested positive for steroids
