Questions,Correct,A,B,C,D
"During World War I Germany built and used one of the biggest guns in military history, Big Bertha. It fired 2,100 lb (820 kg) shells at a range of 15 km (9.3 miles) and was used in the assault of Verdun. Big Bertha was named after this member of the designers family.",B,His mother,His wife,His grandmother,His mother-in-law
"Even though Bertha was a formidable gun, this one was even bigger. Paris Gun was used to bombard Paris during World War I. What was its main purpose?",D,To demolish large buildings,To kill as many civilians as possible,To bombard important bunkers,To attack the morale of enemy soldiers
Lange Max (long Max) was a World War I German cannon officially called 38cm SKL/45.  Long Max was derived from the Paris Gun.,B,True,False,,"Q One of the most accomplished ballistics engineers, Gerald Bull, was head of project HARP. The Pentagon and the Canadian Department of National Defence joined efforts in this project, trying to study ballistics of re-entry vehicles at low cost. They used 16 inch (406 mm) 50 caliber gun, which was later extended to 100 calibers (40 m), to fire shells toward the Atlantic at 3600 m/s. Do you know what HARP stood for?"
"During World War I and II, this German family created some of the biggest guns in the world. In the years of WW I they sold cannons to the the Entente as well as the Central Powers. Their work became the center for German rearmament after 1933 (when Hitler came to power).",A,Krupp,Nathan,Kramer,Gustav
"Two of the German K5(E) guns were called Anzio Annes, because they shelled the coast of Anzio during WW II.",B,False,True,,"Q Six gigantic guns were created during World War II, with the help of general Karl Baker. They were called Karl Monsers and were used in the Brest-Litovsk and Warsaw uprisings. What was their other deployment during the War?"
"This is the biggest gun ever to be completed. It was 43 m (141 feet) long, weighed 1350 tons and fired 7 ton shells at range of 40 km (25 miles). It was capable of piercing a meter (3.3 feet) of steel or 7 meters (23 feet) of concrete. One of the two ever built guns of this type was called Schwerer Gustav. What was the name of the other one?",D,Sturmtiger,Leopold,Robert,Dora
"Tsar Pushka, the biggest cannon of its time, was created in Russia in 1586 and was later used to defend the Kremlin.",A,False,True,,"Q Gerald Bull took part in another supergun program - project Babylon. He supplied the plans for a series of gigantic guns, but fortunately only one of them (the smallest one) was completed. This person commissioned the project."
The 1990s introduced us all to grunge music. Which popular grunge band are known for their 1994 song Black Hole Sun?,C,Alice in Chains,Nirvana,Soundgarden,Pearl Jam
"On what cartoon from the 90s did we meet the characters Tommy, Angelica, and Chuckie?",C,Animaniacs,Hey Arnold!,Rugrats,Rockos Modern Life
"John Gray wrote the popular book Men Are From Mars, Women Are From Venus.",A,True,False,,Q This independent horror film tells the story of 3 student filmmakers who get lost in the woods and are tormented by a legend witch.
"On August 12 of this year, the Major League Baseball players went on strike which resulted in the cancellation of the World Series.",C,1991,1993,1994,1996
"In what year did the popular sitcom, Friends, first air?",A,1994,1992,1993,1995
Which movie star was featured in the only movie about the Vietnam War that was made during the war?,A,John Wayne,Forest Whitaker,Tom Cruise,Tom Berenger
This Hollywood veteran played Sgt. Muldoon in a 1968 movie about the war in Vietnam.,C,Jim Hutton,Tim Hutton,Aldo Ray,R. Lee Ermey
"This 1978 movie was about a group of American soldiers who went to fight in Vietnam. They could get out of combat if they threw a soccer match, but they refused to do so.",D,Full Metal Jacket,Pork Chop Hill,Hamburger Hill,The Boys in Company C
"This actor, who starred in the movie Good Morning, Vietnam, also acted in the TV series Walker: Texas Ranger.",B,Chuck Norris,Noble Willingham,R. Lee Ermey,John McGinty
"Which Vietnam movie featured Tom Cruise, Tom Berenger and Willem Dafoe?",B,Full Metal Jacket,Born on the Fourth of July,Platoon,Hamburger Hill
Who directed the 1986 movie Platoon?,A,Oliver Stone,Willem Dafoe,Brian DePalma,Tom Berenger
The  main actors in Platoon had to go through a 14-day military boot camp.,B,False,True,,Q Who directed the 1989 movie Casualties of War?
Who directed the 1987 film Full Metal Jacket?,C,Oliver Stone,Roy Kovic,Stanley Kubrick,Brian DePalma
"For his role as Pvt. Pyle in Full Metal Jacket, Vincent DOnofrio, had to gain 70 pounds. This broke the previous record for weight gained by a featured actor for a role. Who had held this record?",C,Marlon Brando,John Wayne,Robert De Niro,Al Pacino
This 1989 movie was about an injured Vietnam War veteran who became an anti-war protester.,C,Full Metal Jacket,Hamburger Hill,Born on the Fourth of July,Casualties of War
Which of these movies did not feature R. Lee Ermey?,D,Full Metal jacket,Apocalypse Now,The Boys in Company C,Platoon
Who directed the 1979 movie Apocalypse Now?,A,Francis Ford Coppola,Oliver Stone,Brian DePalma,Stanley Kubrick
"The Orient Express, a long-distance passenger train that has become a synonym with luxury travel, made its first run on October 4, 1883. This was the final destination of its first route.",D,Viena,Ankara,Ruse,Istanbul
"On October 7, 1982,  this show made its debut in Broadway at the Winter Garden Theatre. It eventually closed after nearly 18 years on September 10, 2000.",C,Aida,The Phantom of the Opera,Cats,Sunset Boulevard
"The Great Chicago Fire, one of the worst disasters of the nineteenth century, started on October 8, 1871. The fire destroyed approximately 17,450 buildings, killed 250 people and left another 90,000 homeless, before it was extinguished on this date.",B,October 24,October 10,October 14,October 18
"On October 11, 1968, NASA launched Apollo 7, the first manned Apollo mission.",B,False,True,,"Q On October 16, 1978, the Papal Conclave elected Karol Józef Wojtyła, who became known as Pope John Paul II. How old was he when this happened?"
"On October 18, 1968,  a police raid on John Lennon and Yoko Onos apartment revealed 168 grams of marijuana. This is what happened to Lennon and Ono as a result.",D,The evidence mysteriously disappeared and the case was dismissed,They were found guilty and were sent to prison,"They were found not guilty and released, due to Lennons great contribution to British music",They plead guilty and were fined £150
What year did the Holocaust begin?,D,1929,1945,1946,1933
"Holocaust is a Greek word, originally meaning sacrifice by fire.",A,True,False,,"Q Not only Jews were targeted by Hitler, but also the Gypsies and the mentally and physically disable."
"Beginning with racially discriminatory laws in Germany, the Nazi campaign expanded to the mass murder of a great part of European Jews.",B,False,True,,Q The armed uprising in the Warsaw ghetto in April-May 1943 was one of the most forceful Jewish uprising in the organized resistance to the Nazis.
"Although the Warsaw Ghetto Uprising wasnt successful, it was the first significant uprising in German-occupied Europe during WW II.",B,False,True,,Q Who is widely recognized as the leader of the Warsaw Ghetto Uprising during WW II?
"During WW II, Polish-Jewish industrialist Chaim Rumkowski was the leader of the Lodz Ghetto.",A,True,False,,"Q At the end of the Nazi rule, Hitler expressed his sincere regret for all the deaths he and his subordinates had caused during the Holocaust."
Which of the following was the first Roman emperor to convert to Christianity in 313 AD?,A,Constantine,Marcus Aurelius,Nerva,Commodus
Which writer witnessed the eruption of Mt. Vesuvius in 79 AD?,A,Pliny the Younger,Pompey the Great,Plautus,Plutarch
Which Roman Emperor wrote The Meditations that was actually a sort of personal diary?,C,Constantine,Hadrian,Marcus Aurelius,Julius Caesar
Who was the great Roman orator who created a Latin stylebook which is still used in Latin classes today?,A,Cicero,Nerva,Marcus Aurelius,Constantine
"In Ancient Rome, who were the Lares?",A,Household spirits of dead ancestors,The elite corps of the Roman army,The Muses,The Roman counterpart of the Greek Furies
Which of these poets wrote many poems of love and manners widely read by Ancient Romans?,B,Cato,Ovid,Plutarch,Virgil
"This invention (named by Edward Jenner) is not an object, but a process of administering live, albeit weakened, microbes to people.",D,Mastectomy,Decompression,Ophthalmoscopy,Vaccination
The optical telegraph (a collective term) preceded the electrical telegraph. It was much faster than riding couriers in to deliver messages over long distances. One of these is not an optical telegraph.,B,Semaphores,Morse code,Ship flags,Smoke signals
"According to some theories, the parachute was invented in 1783 by Sebastien Lenormand in France. Two years later, Jean-Pierre Blanchard demonstrated it as a means of safely getting down on earth from this.",D,Tree,Cliff,Building,Balloon
The first military submarine (Turtle) could accommodate this number of people.,B,3,1,2,0 as it was unmanned
"In 1807, Robert Fulton used a steam engine to power the first commercially successful one of these.",A,Steam ship,Steam car,Steam locomotive,Steam factory
The spinning jenny is a multi-spool spinning wheel invented in 1764 in this country.,B,France,England,Germany,The US
"Charlie Chaplins movie The Gold Rush, which took in more than $4,250,000 at the box office in 1925, was set in his city.",C,Denver,Otago,Klondike,Transvaal
Most gold rushes began with the discovery of placer gold by a single man or a party of people. Which one of these statements about placer mining is wrong?,A,Placer mining is not used any more,Placer gold is mined without tunneling,Hydrostatic pressure is used whenever possible,Placer gold deposits are usually found near big rivers and mountain streams
