Questions,Correct,A,B,C,D
"The former name of this 21 sq. km. (8.5 sq. miles) country was Pleasant Island. This is the smallest republic in the World, situated in the Central Pacific west of Kiribati.  A hundred years of phosphate mining has devastated four-fifths of the land area.",C,Seychelles,Palau,Nauru,Tuvalu
This 1.95 sq. km. (0.7 sq. miles) country is a famous constitutional monarchy.  It relies largely on foreign currency for an economic base. There are no farms and the main industry is tourism.,B,Barbados,Monaco,Andorra,Antigua
This is the worlds smallest country with a territory of only 0.44 sq. km. (0.2 sq. miles) and population of 921 people. It is considered the capital of all Catholics and is ruled by the Pope.,D,San Marino,Tuvalu,Monaco,Vatican
Leave the driving to us! was a phrase advertising which company?,C,Pan Am Airlines,Amtrak,Greyhound,Hertz
The catchphrase Does she or doesnt she...? was part of the advertising campaign of which of these?,C,Summers Eve,Secret,Clairol,Ponds
"Which product was advertised with the slogan: Youve come a long way, baby!?",B,Weight Watchers,Virginia Slims,Ford,Cover Girl
Which beverage was advertised with the phrase Its the real thing?,B,Sprite,Coca Cola,AW Root Beer,7 Up
"He likes it! Hey, Mikey!! was a popular phrase that advertised which product?",B,Ovaltine,Life,Quaker Instant Oatmeal,Cheerios
"Which product was advertised with the provocative words My wife, I think Ill keep her.?",A,Geritol,K Mart,Lysol,Chanel No. 5
Theyre GRR-eat!! was a slogan advertising which product?,B,Froot Loops,Frosted Flakes,Grapenuts,Rice Crispies
"Your kind of place, You deserve a break today and We do it all for you were advertising slogans used by which company?",C,Amtrak,Club Med,McDonalds,Holiday Inn
Which product was advertised with the phrase Take it off...take it all off!?,C,Sally Hanses Nail Polish Remover,Ponds Cold Cream,Noxema Shave Cream,Weight Watchers
Its not nice to fool Mother Nature! was the advertising slogan for which product?,A,Chiffon,Imperial,I Cant Believe Its Not Butter,Blue Bonnet
Which is the worlds highest mountain system?,A,The Himalayas,The Andes,The Cordilleras,The Apennines
"Excluding continents, which island is considered to be the largest island on Earth?",A,Greenland,Australia,Madagascar,New Zealand
"This mountain range, spanning seven countries, is the worlds longest.",B,The Tatra Mountains,The Andes,The Pyrenean Mountains,The Himalayas
"Alhough not freshwater, it is the largest lake in the world, covering an area of 371,800 sq km.",A,Caspian Sea,Dead Sea,Lake Ontario,Lake Baikal
"Which city, founded in 1607, is the capital of New Mexico?",C,Jackson,Nashville,Santa Fe,Little Rock
"Which city, located on the Cumberland River, is the capital of Tennessee?",D,Columbus,Altanta,Richmond,Nashville
The highest recorded surface temperature of 136°F (about 58°C) was measured in this African country.,C,Morocco,Egypt,Libya,Algeria
This is the longest river on Earth.,A,Nile,Gang,Danube,Amazon
"Paricutín is the youngest mountain on Earth. It is an active volcano and was formed from lava and ash as early as February 20, 1943. It is located in this country.",C,Brazil,Equador,Mexico,Peru
"This water basin contains the saltiest water on Earth. It is so salty, there is no life in it.",A,Dead sea,Adriatic sea,Black sea,Red sea
"Angel Falls, located in this country, is the highest waterfall in the world.",A,Venezuella,Portugal,Panama,Argentina
"Arica, a place in this country,  gets the least rainfall - only 0.03 inches (0.76 millimeters) per year.",C,Peru,Equador,Chile,The Andes
"During a 1974 survey, it was discovered that this spot located in East Antarctica has the deepest ice cover on Earth.",A,Vostok,Onega,Baikal,Ladoga
"The lowest temperature on earth was recorded on this continent in 1983, when the termometer locked at -129F (- 88 C).",D,Alaska,Atlantis,Arctic Ocean,Antarctica
"Antarctica could be considered the wettest place on our planet, as 90 per cent of its surface is ice. However the ice isnt melted. So the wettest place on Earth is a small village in India, called this.",C,Bangalore,Chandigarh,Cherrapunji,Hyderabad
"The deepest lake in the world is also the third largest one in Asia.  It located in Siberia, Russia.",C,Beloye,Segozero,Baikal,Caspian sea
Halloween is celebrated the day before this Holy Catholic day.,B,Ash Wednesday,All Saints Day,Watch Night,Christmas
"In some parts of this country, Halloween is called Pooky Night.",C,Spain,Romania,Ireland,Switzerland
This city is the self-proclaimed Halloween Capital of the World.,C,"Topeka, Kansas","Indianapolis, Indiana","Anoka, Minnesota","Jackson, Mississippi"
"In some cities the most famous part of Halloween, the trick-or-treating, has been banned.",B,False,True,,"Q On Halloween, children go door-to-door and yell trick-or-threat.  However, in Scotland it is likely to hear children saying this."
"According to the Druidic religion of the Celts, this winter season began every year on the night of October 31.",B,Mabon,Samhain,Beltaine,Imbolc
"In Celtic parts of western Brittany, the baking of kornigou is still used to proclaim the beginning of the winter season (which begins on the night of Halloween). Kornigou are cakes baked in the shape of this.",B,Shoes,Antlers,Stars,Horseshoes
"According to a survey by Harvard University that began in 1999, most people do not use a special word for the night before Halloween.",B,False,True,,Q Many Protestant denominations celebrate this holiday on October 31 and some of them even meld it with Halloween.
The first jack-o-lanterns (carved in Ireland) werent made of pumpkins.,B,False,True,,Q In what year did How the Grinch Stole Christmas first appear on American television?
Why was the Grinch colored in that particular shade of green in the Christmas special?,B,It was considered a vile color.,It was based on the color of rental cars.,It reminded children of vegetables and pea soup.,He had been that shade of green in the book.
Dr. Suess wrote all the songs that were performed in How the Grinch Stole Christmas.,A,True,False,,"Q At the end of How the Grinch Stole Christmas, how many times did the Grinchs heart grow?"
"Dr. Seuss, the author of How the Grinch Stole Christmas, had been trying to get the Grinch story filmed for a decade, before it was finally produced.",A,False,True,,Q Which of these was an entree served at the Whos Christmas feast in How the Grinch Stole Christmas?
What year saw the release of National Lampoons Christmas Vacation on the big screen?,C,1988,1990,1989,1991
"In the movie National Lampoons Christmas Vacation, Rusty Griswold, played by Johnny Galecki, is the younger of the Griswold children but in all the other Vacation films Rusty is the older sibling.",A,True,False,,Q Which veteran actress played Frances Smith in National Lampoons Christmas Vacation?
"Mae Questel, who played Aunt Bethany in National Lampoons Christmas Vacation, did the voice of Minnie Mouse in the 30s.",A,False,True,,"Q What type of creature jumped out of the tree in National Lampoons Christmas Vacation, after Clark Griswold brought it inside?"
Betty White made a cameo in National Lampoons Christmas Vacation.,A,False,True,,Q What city is the classic holiday comedy National Lampoons Christmas Vacation set in?
"Santa Claus is a mispronunciation of the word Sinterklaas, by the English settlers of New York.  The word Sinterklaas traces its origins to which country?",D,Portugal,Ireland,Denmark,Netherlands
"According to a popular Christmas story, the magical red nose of this flying reindeer provides light to guide Santa Clause through the darkness of Christmas Eve.",C,Comet,Blitzen,Rudolph,Red
"Before going to see baby Jesus, the wise men met Herod the Great , who wanted to kill Jesus.",A,True,False,,Q This Scandinavian author wrote a cheerless Christmas story in which a poor girl walks barefoot along snow-covered streets on Christmas Eve.
"Mary, the betrothed wife of Joseph, gave birth to her child, Jesus in Bethlehem.",B,No,Yes,,"Q This line is from a Christmas song, written by Burl Ives. Which is the song?"
"What does Frosty the Snowman, the character from an animated story produced by the Rankin-Bass company, say when he wakes up?",C,Happy Fourth of July!,Merry Christmas!,Happy Birthday!,Happy New Year!
"Jack Frost, a figure that presumably originated in Viking folklore, personifies crisp, cold, winter weather.",A,True,False,,"Q By now in New York City, theres snow on the ground"
"From 1796 to 1806, Louisville, a city located on the Ogeechee River, was the capital of which state?",C,Louisiana,Kentucky,Georgia,Maryland
"Vallejo, located in the Solano County, was the capital of which state in 1852 and 1853?",D,Oregon,New Mexico,Arizona,California
"The city of Natchez, founded in 1716, was the capital of which state from 1817 to 1821?",B,Florida,Mississippi,Tennessee,Colorado
"From 1819 to 1826, Murfreesboro, famous for the Battle of Murfreesboro of 1862, was the capital of which state?",B,Arkansas,Tennessee,Louisiana,Kentucky
Wheeling was the capital of this state from 1863 to 1870 and again from 1875 to 1885.,A,West Virginia,Iowa,Rhode Island,South Carolina
"From 1819 to 1839, Vandalia, the county seat of Fayette County, was the capital of which state?",D,Ohio,Kansas,Indiana,Illinois
"In 1862, during the American Civil War, Opelousas briefly served as capital of which state?",A,Louisiana,Mississippi,Wyoming,Minnesota
"From 1810 to 1812, Zanesville, a city located in Muskingum County, was the capital of which state?",D,Maryland,Nebraska,Michigan,Ohio
"Founded in 1861, Lewiston was the territorial capital of this future state from 1863 to 1864.",A,Idaho,Montana,Kansas,Washington
"Until Jefferson City was build in 1826, Saint Charles served as capital of which state?",C,Maine,New Jersey,Missouri,North Carolina
What country is called Polska in its native language?,B,Pakistan,Poland,Panama,Portugal
What country in West-central Europe is called Deutschland in its native language?,B,Switzerland,Germany,Denmark,Austria
What former Yugoslavian republic is called Crna Gora in its native language?,B,Croatia,Montenegro,Ukraine,Belarus
