Questions,Correct,A,B,C,D
"This actress played the little girl, Amanda, in the horror movie Cats Eye.",A,Drew Barrymore,Alyssa Milano,Molly Ringwald,Patricia Benson
"This Stephen King movie is about Jack Torrance, a writer who takes a job as a caretaker for the Overlook Hotel.",D,Misery,Rose Red,Pet Sematary,The Shining
What animal was the main character in the horror movie Cujo?,D,Snake,Alligator,Cat,Dog
What actress plays Annie Wilkes in the movie Misery?,D,none of these,Terri Garr,Cheryl Ladd,Kathy Bates
Which novel by Charles Dickens is generally regarded as the first Victorian novel?,B,Dombey and Son,The Pickwick Papers,David Copperfield,Barnaby Rudge
This highly symbolic story by Polish-born novelist Joseph Conrad served as a base for the movie Apocalypse Now.,D,Lord Jim,The Shadow Line,An Outcast of the Islands,Heart of Darkness
"Which novel by Thomas Hardy had the subtitle A Pure Woman, which shocked Victorian readers?",A,Tess of the dUrbervilles,The Hand of Ethelberta,The Return of the Native,Emma
"Which of the Bronte sisters wrote Shirley, a novel set in Yorkshire during the industrial depression?",B,Emily,Charlotte,Elizabeth,Anne
"Which list contains the names of the Bennet sisters, depicted by Jane Austin in Pride and Prejudice?",D,"Cathrine, Jane, Lydia, Kitty, Mary","Elizabeth, Ann, Lydia, Kitty, Mary","Charlotte, Elizabeth, Emily, Mary, Kitty","Elisabeth, Jane, Lydia, Kitty, Mary"
Which of these literary works was written in the form of a long letter while the author was in prison?,A,De Profundis,A Room with a View,The Canterville Ghost,The Importance of Being Earnest
"Which of these books were written by Victorian novelist Mary Anne Evans, commonly known as George Eliot?",B,"The Mill on the Floss, Adam Bede, A Room of Ones Own","Middlemarch, The Mill on the Floss, Adam Bede","The Mill on the Floss, Vanity Fair, Adam Bede","Middlemarch, North and South, Vanity Fair"
"This novel, which satirizes society in early 19th-century England, opens at Miss Pinkertons Academy for Young Ladies.",C,Jane Eyre,Wuthering Heights,Vanity Fair,The Book of Snobs
"This literary work by Mary Shelley, infused with some elements of the Gothic novel, was subtitled The Modern Prometheus.",C,Arms and the Man,The Mortal Immortal,Frankenstein,The Last Man
What are the two cities named in the title of Charles Dickens historical novel A Tale of Two Cities?,B,London and Manchester,Paris and London,Dublin and London,Edinburgh and London
"Ahab, Ishmael, Starbuck, Stubb, Queequeg and Elijah were characters in this 1851 novel.",D,Eastern Voices,Genesis,The Satanic Episodes,Moby Dick
"Jim, Marlowe, Stein, Sherif Ali, Rajah Tunka Allang and Gentleman Brown were characters in this novel.",A,Lord Jim,Darkest Passage,Eastern Visions,The Heart of Darkness
"The characters in this novel included Charles Marlow, Kurtz, Fresleven, Chief Accountant and General Manager.",D,Passage to India,Lord Jim,Eastern Visions,The Heart of Darkness
"The characters in this novel included Pierre Bezukov, Natasha Rostovic, Sonya Rostovic, Andrei N. Bolkov and Elene Kuragin.",A,War and Peace,The Gulag,Crime and Punishment,The Idiot
"Jim, Widow Douglas, Miss Watson, The Grangerford and the Shepardsons were characters in this novel.",B,Life on the Mississippi,The Adventures of Huckleberry Finn,Billy Budd,The Rise of Silas Lapham
"Raskolnikov, Sonya S. and Porfry were characters in this novel.",A,Crime and Punishment,Napoleon,The Idiot,War and Peace
"The characters in this novel included Hester Prynne, Pearl, Roger Chillingworth and Arthur Dimmsdale.",D,The Heiress,Jane Eyre,The Adventures of Huckleberry Finn,The Scarlet Letter
"The characters in this novel included Wilfred, Rebecca, Rowena, Isaac of York and Prior.",C,The Scarlet Letter,The Rise of Silas Lapham,Ivanhoe,The Day of the Locust
"Elizabeth Bennet, Mr. Darcy, Mr. Bennett, Charles Bingley and William Collins were characters in this novel.",C,Wuthering Heights,Great  Expectations,Pride and  Prejudice,Jane Eyre
"Clara, Mr. Chiilg, Mr. Creadle, Peggotty and Betsy Trotwood were characters in this novel.",D,Pickwick Papers,Great Expectations,A Take of Two Cities,David Copperfield
"The characters in this novel included Becky Sharp, Amelia Smedley, George Osborne and Pitt Crawley.",C,The Pillsbury man,The Scarlet Letter,Vanity Fair,The Rise of Sila Lapham
"In the novel Jurassic Park,  the zoo-like amusement park is on an island, situated off the shore of what country?",A,Costa Rica,El Salvador,Honduras,Mexico
"Ian Malcolm, a character from the book Jurassic Park, is an expert in which field?",C,Languages,Geology,Chaos Theory,History
Dennis Nedry was paid by a rival company to sabotage Jurassic Park in the self-titled book.,A,False,True,,"Q The game warden, Muldoon, was killed by raptors in the book Jurassic Park."
"This dinosaur, depicted in the novel Jurassic Park, was a very beautiful carnivore but spat poison to blind its prey.",C,Microceratops,Styracosaur,Dilophosaur,Procompsognathid
"What was the occupation of Donald Gennaro, the character in the book Jurassic Park who originally tried to get Jurassic Park shut down?",B,Paleontologist,Lawyer,Mathematician,Senator
"The dinosaurs, featured in Michael Crichtons novel Jurassic Park, were supposedly not able to breed inside the park for what reason?",B,They were all neutered at birth,They were all female,They were all male,They were fed a special drug to keep them from breeding
How many T-Rexes were there in the novel Jurassic Park?,A,2,3,4,1
"The Institute of Vertebrate Paleontology and Paleoanthropology of the Chinese Academy of Sciences named the new ankylosaurus species Crichtonsaurus in honor of Michael Crichton, the author of Jurassic Park.",B,False,True,,Q Why was a diagonal red line painted on the jeeps in the book Jurassic Park?
In the movie Gone With the Wind Scarlett had three husbands. Who was the first?,C,Brent Tarleton,Frank Kennedy,Charles Hamilton,Stuart Tarleton
"In the film Gone with the Wind, Scarletts first husband died in the early days of the Civil War. What was the cause of his death?",B,He died under enemy attack.,Measles and pneumonia,Consumption,Flu
"In the film Gone with the Wind, when Rhett and Scarlett came back from their honeymoon they brought a gift for Mammy. What was it?",C,White silk nightgown,White silk petticoat,Red silk petticoat,Fur coat
The Oscar for Best Actress in a Supporting Role went to which cast member of Gone With the Wind?,C,Butterfly McQueen,Dorothy Dandridge,Hattie McDaniel,None of these
Clark Gable won the Oscar for Best Actor for his role as Rhett Butler.,B,True,False,,Q Where did Gone with the Wind character Rhett get the inspiration for his and Scarletts daughters name from?
Which of the following lines from the movie Gone with the Wind was voted as the #1 movie quote by the American Film Institute?,D,"After all, tomorrow is another day!",I dont know nothin bout birthin no babies!,"As God is my witness, Ill never be hungry again!","Frankly my dear, I dont give a damn."
What was NOT true of Scarletts second husband in Gone with the Wind?,D,The physical affliction he returned from the war with was body lice.,He died on a mission to avenge Scarletts attack in Shantytown.,He owned a sawmill.,"He divorced Scarlett to marry her sister, Sue-Ellen."
What was the name of the Atlanta street where fictional character Scarlett OHara lived with Aunt Pittypat?,C,Weeping Willow,Elm,Peachtree,Southern Pine
There is only one scene in the movie Gone with the Wind that suggests Scarlett has a problem with alcohol consumption.,A,False,True,,Q Which of the following caused the death of Scarlett and Rhetts daughter?
"What actress portrayed the character in Gone with the Wind who claimed she knew everythin bout birthin babies when, in reality, she knew nothin?",C,Dorothy McDaniel,Dorothy Dandridge,Butterfly McQueen,Hattie McDaniel
Vivian Leigh earned the same amount of money as Clark Gable for her work in Gone With the Wind.,A,False,True,,Q How many actresses auditioned for the coveted role of Scarlett OHara?
Vivian Leigh won the Best Actress Oscar for her performance as Scarlett OHara in Gone With the Wind. This was her only Academy Award.,B,True,False,,Q Scarlett OHara wasted much of her life pining after Ashley Wilkes who was played by this actor.
"The play is the tragedy Man, and the hero, the Conquerer Worm.",A,Edgar Allan Poe,William Jennings Bryant,H.P. Lovecraft,None of these
"And Richard Cory, one calm summer night,",,ent home and put a bullet through his head.,Edwin Arlington Robinson,John Berryman,Randall Jarrell
"From my mothers sleep, I fell into the State.",,hunched in its body till my wet fur froze.,"is miles from earth, loosed from its dream of life...",hen I died they washed me out of the turret with a hose.,Randall Jarrell
Success is counted sweetest,,y those who never succeed.,o comprehend a nectar,equires the sorest need.,Emily Dickinson
"A heap of broken images, where the Sun beats...",,will show you fear in a handful of dust.,T.S. Eliot,Gertrude Stein,Ezra Pound
Pity this busy monster mankind not...,D,Sharon Olds,Rita Dove,Marianne Moore,e.e. cummings
I spit upon this dreadful bankers grave,,ho shot his heart out in a Florida dawn,ho alas alas,"hen will indifference come, I moan  rave",d like to scrabble till I got right down
I saw a man pursuing the horizon;,,ound and round they sped.,was disturbed at this;,accosted the man.,"t is futile, I said."
"I have gone out, a possessed witch,",,"aunting the black air, braver at night;","reaming evil, I have done my hitch","ver the plain houses, light by light:","onely thing, twelve-fingered, out of mind."
I was ten when they buried you.,,t twenty I tried to die,"nd get back, back, back to you.",thought even the bones would do.,
"Which of these novels is not part of the Forsyte Saga, written by English novelist John Galsworthy?",D,To Let,In Chancery,The Man of Property,Money
"This massive novel, consisting of 18 chapters, chronicles the events of one single day in the life of the protagonist Leopold Bloom.",A,Ulysses,Finnegans Wake,Dubliners,A Portrait of the Artist as a Young man
Which of these influential 20th century authors was not Irish-born?,A,William Golding,James Joyce,William Butler Yeats,George Bernard Shaw
"In 1989, the author of this book and all those involved in its publication were sentenced to death by the Supreme Leader of Iran.",D,Songs of Enchantment,Lady Chatterleys Lover,The Gate at the End of the World,The Satanic Verses
"Which of these English authors was a member of the Bloomsbury group, a literary circle that rejected the Victorian taboos on religious, artistic, social, and sexual matters?",C,D. H. Lawrence,George Orwell,Virginia Woolf,John Fowles
Which allegorical novel by William Golding features a group of boys stranded on a desert island?,C,Fire Down Below,Rites of Passage,Lord of the Flies,Darkness Visible
"What do George Bernard Shaw, William Butler Yeats, Rudyard Kipling and William Golding have in common?",D,They were all born in Ireland.,They were members of The Fabian Society - a British socialist intellectual movement.,All of them served in WWI.,All of them received the Nobel Prize in Literature.
Which playwright received the 1938 Academy Award for Writing Adapted Screenplay?,B,John Boyd,George Bernard Shaw,Harold Pinter,John Osborne
