Questions,Correct,A,B,C,D
"This singer recorded the songs Only The Lonely, Oh, Pretty Woman, and Crying, which were inducted in the Grammy Hall of Fame.",C,Marvin Gaye,Otis Redding,Roy Orbison,Johnny Rivers
"Which was one of the most successful folk-singing groups of the 1960s, inducted into the Vocal Group Hall of Fame in 1999?",A,"Peter, Paul and Mary",Paul Revere and the Raiders,The Supremes,Simon and Garfunkel
"This pop-rock singer started performing at the age of 12 and by the time he reached 19, he had a million seller with Hanky Panky.",B,Gene Pitney,Tommy James,Smokey Robinson,Stevie Wonder
This 80s German born one-hit wonder struck gold in 1984 with the smash hit song 99 Luft Balloons.,D,Lena,Poco,Ziggy,Nena
This female singer loved you for your Pink Cadillac in 1988.,D,Sarah Vaughn,Aretha Franklin,Patti LaBelle,Natalie Cole
This superstar who dominated the 80s wanted to Dress You up and Live to Tell about it.,B,Cyndi Lauper,Madonna,Cher,Tina Turner
This female singer had a #1 hit with her group The Blackhearts in 1982. The name of the song was I Love Rock N Roll.,A,Joan Jett,El DeBarge,Bonnie Tyler,Lita Ford
"This 80s music legend was born in Brooklyn, New York and had several top 10 hits in the 70s. Her hit Shadows of the Night reached # 13 on the U.S. charts in 1982.",A,Pat Benatar,Bonnie Tyler,Joan Jett,Patty Smith
"This female singer was pretty much down and out on her luck due to poor album sales in the 1970s. She had a resurgence in 1989,  just in a Nick of Time. In 1991 she had a smash hit song (#5 in the U.S. ) called Something to Talk About.",B,Whitney Houston,Bonnie Raitt,Cyndi Lauper,Bonnie Bramlett
This female singer burst onto the scene in 1988 with her smash hit Fast Car (#6 in the U.S. ).,D,Edie Brickell,Natalie Merchant,Paula Abdul,Tracy Chapman
This female Cuban-born singer was the lead singer for a band out of the Miami area. She burst onto the scene in 1985 with the smash hit single Conga ( #10 in the U.S.). What is the name of this Latin Queen of Pop?,C,Vanessa Del Rio,Jennifer Lopez,Gloria Estefan,Selena
What year were The Beatles formed?,D,1958,1963,1962,1959
Who was the original drummer of the popular rock group The Beatles?,A,Pete Best,Stu Sutcliffe,Ringo Starr,John Densmore
What was the last # 1song by The Beatles to hit the U.S charts?,C,Hey Jude,Get Back,Long And Winding Road,Ticket To Ride
Who was the first member of The Beatles to wear his hair in the long shaggy style that came to be known as The Beatle Haircut?,D,John Lennon,George Harrison,Paul McCartney,Stu Sutcliffe
"In 1965, The Beatles performed in New York City, at what venue?",D,The Beacon Theatre,Yankee Stadium,Madison Square Garden,Shea Stadium
The popular group The Beatles were awarded the MBE (Member Of The Order Of The British Empire) on October 26th 1965 at The Buckingham Palace.,A,True,False,,Q What was John Lennons middle name at birth?
What was the name of the first Beatles movie?,B,Yesterday,A Hard Days Night,Sgt. Peppers Lonely Hearts Club Band,Help!
"What was the name of the first  American television show, on which the popular rock group The Beatles appeared?",A,The Ed Sullivan Show,The Tonight Show,The Milton Berle Show,The Howdy Doody Show
Who was the manager of the popular rock group The Beatles?,B,Berry Gordy,Brian Epstein,Phil Spector,Peter Grant
What album by The Beatles includes the songs Come Together and Maxwells Silver Hammer?,C,Let It Be,Meet The Beatles,Abbey Road,The White Album
"On April 10th 1970, which member of The Beatles publicly announced the breakup of the band?",B,John Lennon,Paul McCartney,Ringo Starr,Yoko Ono
"What country music singer recorded the 45rpm single, Young Love 1956?",A,Sonny James,Marty Robbins,Elvis Presley,Patsy Cline
"What country music singer performed the breakthrough hit, Walkin after Midnight in 1957?",A,Patsy Cline,Conway Twitty,Patti Page,Sonny James
He scored an unexpected hit on the charts in 1955 with his version of Merle Travis Sixteen Tons.,A,Tennessee Ernie Ford,Conway Twitty,Hank Williams,Stonewall Jackson
"Who recorded the song, I Walk The Line in 1955, which tells the story of the singer, staying faithful to his wife while on the road.",A,Johnny Cash,Hank Williams,Patsy Cline,Ray Price
"What country musician sang the song, Waterloo in the 1950s?",A,Stonewall Jackson,Dolly Parton,Loretta Lynn,Jimmie Rodgers
"What influential country musician performed the number one single, Hey Good-Looking in the 1950s?",D,Tennessee Ernie Ford,Elvis Presley,Conway Twitty,"Hank Williams, Sr."
"What American country singer, known for his distinctive voice sang White Lightning in the 1950s?",C,Hank Williams,Marty Robbins,George Jones,Webb Pierce
"What musician recorded the song, Heartbreak Hotel in January, 1956?",B,Jerry Lee Lewis,Elvis Presley,Hank Williams,Ray Price
"What singer recorded Otis Blackwells song, Dont Be Cruel in 1956?",B,Johnny Horton,Elvis Presley,Ray Price,Johnny Cash
"What American country musician recorded It Wasnt God Who Made Honky Tonk Angels in 1952, after switching to The Supreme Record Company, Decca Records?",C,The Browns,Patsy Cline,Kitty Wells,Patti Page
"When Im feeling blue, all I have to do",,"s take a look at you, then Im not so blue",A Groovy Kind of Love,Better Man,Blame it on Your Heart
Sometimes I think that a true love can never be,,just believe that somehow it wasnt meant for me,Aint it Funny,Bring it All to Me,And I Love You So
I need some love like I never needed love before,,Wanna make love to ya baby),2 Become 1,Accidentally in Love,2 Become 1
I was afraid to let you in here,,ow I have learned love cant be made in fear,Falling into You,Feel Like Making Love,Piece of My heart
To really love a woman,,o understand her,ou gotta know her deep inside,Have You Ever Loved a Woman?,Heaven in Your Eyes
"Ill be there for you, these five words I swear to you",,"hen you breathe, I wanna be the air for you",ll be there for you,Ill be there for you,Im Your Angel
"If I should stay,",,would only be in your way.,"o Ill go, but I know",ll think of you evry step of the way,I Will Always Love You
Whatll you do when you get lonely,,nd nobodys waiting by your side?,ouve been running and hiding much too long.,ou know its just your foolish pride,Layla
"One Love, One Heart",,ets get together and feel all right,One Love,One Last Cry,One Love
When I was young,,never needed anyone,nd making love was just for fun,All By Myself,Back to You
This Canadian singing sensation from the 90s had a # 1 hit in the United States with The Power of Love.,B,Lisa Loeb,Celine Dion,Alanis Morrissette,Alannah Miles
"This superstar singer wowed us in 1990 with her smash hit, Vision of Love.",D,Queen Latifah,Maria H. Carrey,Geri Haliwell,Mariah Carey
"In 1996, this super talented female singer had a #1 hit in the United States with Youre Makin Me High.",D,Melissa Ethridge,Whitney Houston,Courtney Love,Toni Braxton
"This Grammy Award-winning female artist had a smash hit in 1999 with Baby One More Time, a song which ultimately catapulted her to fame.",C,Diane Sheridan,Suzanne Vega,Britney Spears,Amy Grant
"This Christian female singer had a smash hit single in 1991 with Baby, Baby that reached #1 in the U.S.",D,Natalie Cole,Karen White,Amy Lynn,Amy Grant
This 90s female singer recorded the smash hit You Were Meant for Me in 1997.,B,Bertha Ishcabibble,Jewel,Tori Amos,Gwen Stefani
This female artist provided the vocals for the 90s band The Fugees. She went on to have a #1 hit in 1998 with the song Doo Wop(That Thing).,A,Lauryn Hill,Beyonce Knowles,Joss Stone,Laurna Nyro
"In the 90s, this female singers debut album Jagged Little Pill sold over 30 million copies and spawned the #1 hit Hand in My Pocket.",D,Natalie Merchant,Christina Aguilera,Jewel,Alanis Morissette
This former Miss America had lots of success in the music industry. Her Save the Best for Last was a #1 song in 1992.,C,Mariah Carey,Toni Braxton,Vanessa Williams,Whitney Houston
"Kevin Bacon and his brother, Michael, are well respected musicians. Their band has played with Hall  Oates and opened for The Band at Carnegie Hall. What is the name of their band?",D,Bacon Bits,Bacon  Eggs,Sizzlin Bacon,The Bacon Brothers
"Who performed the hit single Sundown, included in the self-titled 1974 album?",D,Crosby Stills and Nash,America,Arlo Guthrie,Gordon Lightfoot
Who sang the 1982 song Blister in the Sun?,B,Four Non Blondes,Violent Femmes,No Doubt,The Cranberries
Which group recorded the melancholy ballad Ill Follow the Sun?,D,The Rolling Stones,The Doors,The Kinks,The Beatles
Who recorded the song Sunshine on My Shoulders released in 1973?,B,Peter Paul and Mary,John Denver,Terry Jacks,Neil Diamond
House of the Rising Sun became the signature song of which band formed in the early 1960s?,A,The Animals,The Byrds,Cream,The Doors
"Who sang the song Seasons in the Sun, which rose to number one in the USA in 1974?",B,Joe Jackson,Terry Jacks,Carole King,Jackson Brown
Which grunge band recorded the 1994 song Black Hole Sun?,A,Soundgarden,Offspring,Bush,Pearl Jam
Which group became famous in 1999 for the song Steal My Sunshine?,A,Len,REM,Joe Cocker,Smashmouth
Who wrote and performed the popular song Dont Let the Sun Go Down on Me?,A,Elton John,Queen,Police,The Kinks
Which of these bands is known for the smash hit Walking on Sunshine?,A,Katrina and the Waves,The Go Gos,Bananarama,The Bangles
The name of Australian singing trio Bee Gees appeared in which of these ways?,A,It was made up by Bill Gates.,It is a reference to their mutual penchant for bees.,They named themselves after their favourite car brand name.,It comes from their relation.
Which of these is a British electronic music band named after a French fashion magazine?,A,Depeche Mode,Dewa,Thin Lizzy,Tephra
The name of hip hop band N.E.R.D is loosely based on a reference to a law in which of these scientific fields?,D,Mathematics,Sociology,Psychology,Thermodynamics
The name of post-grunge rock band Nickelback is related to which of these aspects of its bass guitarists life?,D,An accident,Family,Hobby,Work
Australian pop duo Savage Garden owe their name to what work of art?,D,A movie,A painting,A song,A novel
American electronic musician Moby owes his name to his great-great-granduncle whose profession was what?,A,Writer,Diplomat,Artist,Scientist
"The members of rock duo The White Stripes, Jack and Meg White, wanted their band name to symbolize childhood and innocence. To which of these is the bands name related?",C,A toy,A Ferris wheel,A candy,A childrens song
"American hip hop performer James Todd Smith III is better known by his stage name, LL Cool J, which stands for what?",B,Lovers Lack Cool Jobs,Ladies Love Cool James,Little Less Cool James,Lemons Lay in Cool Jars
Foo Fighters derived their name from a term used by pilots from the Allied forces during World War II to describe what?,A,Unidentified Flying Objects,The German Secret Services,Hostile aircrafts,Storm-clouds
English heavy metal band Iron Maiden is named after a historic female character from the medieval European witchcraft folklore.,B,True,False,,Q What group had a #1 hit in 1987 with the song Alone?
What band out of the state of New Jersey was Livin on a Prayer in 1987?,A,Bon Jovi,Los Lobos,Atlantic Starr,U2
What #1 song from 1987 was featured in the smash hit movie  Dirty Dancing ?,A,( Ive Had) the Time of My Life,Shes Like the Wind,Hungry Eyes,Bump n Grind
What group had a massive #1 hit in 1987 with the title track from the La Bamba soundtrack?,A,Los Lobos,Los Dobos,Los Bravos,Los Alamitos
What group had a #1 hit in 1987 with Lost in Emotion?,D,Lindsay Linz and the Linzettes,Chaka Khan  Rufus,Vanity 6,Lisa Lisa and Cult Jam
Who had a #1 single in 1987 with the song Faith?,A,George Michael,Wham,Al Fred Hitchcock,Andrew Ridgley
This group had a #1 hit song in 1987 with a reggae style version of the Bill Withers hit song from the 70s called Lean on Me.,C,Shabba Ranks  The Island Boyz,Ziggy Marley  the Melody Makers,Club Nouveau,Musical Youth
This female singer had a #1 song in 1987 with a remake of The Supremes 1966 hit You Keep Me Hangin On.,A,Kim Wilde,Annie Lennox,Kylie Minogue,Tiffany
This Billy Vera and the Beaters song was featured on the hit television show Family Ties and stayed in the #1 position for 2 straight weeks in 1987.,D,Always,Heaven Is a Place on Earth,(I Just) Died in Your Arms,At This Moment
This singer had a #1 hit in 1987 with the song Shake You Down. What is the name of this one hit wonder?,A,Gregory Abbott,Jimmy Greene,Bobby McFerrin,Maxi Priest
Which one of the following was not the nickname of a Spice Girl?,B,Posh Spice,Whitty Spice,Sporty Spice,Scary Spice
Which one of these famous rappers was not slain in the 90s?,A,Jam Master Jay,Notorious B.I.G.,Big L,Tupac
Which one of the following songs was not one of TLCs #1 hits?,A,Dont Let Go (Love),Creep,Waterfalls,No Scrubs
"Famous Latin singer, Selena, was slain by one of her own family members.",A,False,True,,"Q Kurt Cobains widow, Courtney Love was not a member of which of the following bands?"
"Which group was sued by the Barbie production company, Mattel, in the 90s for supposedly tarnishing the Barbie image?",A,Aqua,Ace of Base,LondonBeat,Oasis
Which singer has made numerous duets w/ Bob Marley by using Marleys previously recorded material?,D,Coolio,Jay - Z,Nas,Lauryn Hill
This R  B singer has starred in Queen of the Damned and Romeo Must Die and was originally scheduled to play in the sequel to The Matrix.,B,Mya,Aaliyah,Tatyana Ali,Anastacia
Which one of these famous hits was the only song to hit the # 1 spot on the Billboard Hot 100?,D,Desree - You Gotta Be,MC Hammer - Cant Touch This,Alanis Morissette - Ironic,Vanilla Ice - Ice Ice Baby
Which one of these #1 hits was the first to reach the #1 spot on the Billboard Hot 100?,B,Seal - Kiss from a Rose,Sir Mix-A-Lot  - Baby Got Back,TLC - Creep,S.W.V - Weak
What group had a #1 song in 1967 with Windy?,A,The Association,Hermans Hermits,Gerry  The Pacemakers,The Buckinghams
